All days with start 2022-01-01,theoretical curve (leap day corrected) (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
488.0,42.349452471343106,41.59760249643257,,,
489.0,42.046689104984715,41.3126263346819,,,
490.0,41.74855147255346,41.03231602275332,,,
491.0,41.45512779777131,40.756750871715106,,,
492.0,41.16650490942433,40.4860088500385,,,
493.0,40.88276821566876,40.2201665615374,,,
494.0,40.604001678757115,39.95929922369388,,,
495.0,40.3302877901926,39.703480646376384,,,
496.0,40.061707546318445,39.45278321095575,,,
497.0,39.79834042434991,39.20727784982573,,,
498.0,39.540264358855495,38.96703402633321,,,
499.0,39.287555718695074,38.73211971512441,,,
500.0,39.04028928442095,38.50260138291203,,,
501.0,38.79853822614915,38.278543969669144,,,
502.0,38.562374081907194,38.06001087025508,,,
503.0,38.3318667364649,37.847063916478405,,,
504.0,38.107084400654315,37.63976335960237,,,
505.0,37.88809359118499,37.43816785329723,,,
506.0,37.674959110960664,37.242334437044896,,,
507.0,37.46774402990302,37.05231852000003,,,
508.0,37.26650966628835,36.86817386531271,,,
509.0,37.07131556860236,36.6899525749166,,,
510.0,36.88221949791899,36.51770507478721,,,
511.0,36.69927741080773,36.35148010067434,,,
512.0,36.522543442775486,36.191324684312846,,,
513.0,36.35206989224672,36.03728414011543,,,
514.0,36.187907205087726,35.88940205235135,,,
515.0,36.030103959678755,35.74772026281471,,,
516.0,35.87870685253891,35.61227885898568,,,
517.0,35.73376068450797,35.48311616268822,,,
518.0,35.59530834748898,35.3602687192472,,,
519.0,35.46339081175598,35.24377128714835,,,
520.0,35.33804711383013,35.13365682820359,,,
521.0,35.219314344928236,35.029956498224884,,,
522.0,35.10722763998682,34.93269963820896,,,
523.0,35.00182016726521,34.8419137660356,,,
524.0,34.9031231185304,34.75762456868168,,,
525.0,34.811165699827015,34.67985589495331,,,
526.0,34.7259751228347,34.60862974873808,,,
527.0,34.64757659681574,34.54396628277923,,,
528.0,34.57599332115534,34.48588379297363,,,
529.0,34.5112464784964,34.43439871319515,,,
530.0,34.45335522847135,34.38952561064487,,,
531.0,34.40233670203246,34.35127718172939,,,
532.0,34.3582059963825,34.319664248468555,,,
533.0,34.32097617050727,34.294695755433445,,,
534.0,34.29065824131122,34.276378767215576,,,
535.0,34.26726118035738,34.26471846642808,,,
536.0,34.25079191121248,34.259718152239316,,,
537.0,34.24125530739825,34.26137923943939,,,
538.0,34.23865419094917,34.2697012580399,,,
539.0,34.24298933157746,34.28468185340688,,,
540.0,34.25425944644525,34.30631678692698,,,
541.0,34.27246120054424,34.334599937206825,,,
542.0,34.29758920768256,34.36952330180496,,,
543.0,34.32963603207861,34.411076999496075,,,
544.0,34.36859219056148,34.45924927306676,,,
545.0,34.41444615537712,34.514026492642145,,,
546.0,34.467184357599635,34.57539315954233,,,
547.0,34.52679119114651,34.64333191066757,,,
548.0,34.5932490173967,34.717823523410985,,,
549.0,34.666538170410234,34.79884692109745,,,
550.0,34.74663696274761,34.886379178947,,,
551.0,34.833521691887526,34.98039553056119,,,
552.0,34.92716664724077,35.08086937493048,,,
