All days with start 2021-01-01,theoretical curve (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
136.0,38.71524165185124,38.311472737915395,,,
137.0,38.480891056500205,38.08564556046321,,,
138.0,38.25222915662963,37.86550794642625,,,
139.0,38.02932370969537,37.651125277110154,,,
140.0,37.81224076739204,37.44256122459065,,,
141.0,37.601044656080475,37.23987773280277,,,
142.0,37.39579795772646,37.043134999143426,,,
143.0,37.19656149135626,36.85239145659264,,,
144.0,37.003394295034795,36.667703756358875,,,
145.0,36.81635360837118,36.489126751053405,,,
146.0,36.63549485555757,36.31671347839912,,,
147.0,36.46087162894565,36.15051514547813,,,
148.0,36.29253567316616,35.99058111352318,,,
149.0,36.130536869795776,35.83695888325727,,,
150.0,35.974923222576166,35.689694080785856,,,
151.0,35.82574084318941,35.5488304440458,,,
152.0,35.683033937594146,35.41440980981508,,,
153.0,35.546844792926365,35.28647210128727,,,
154.0,35.41721376496885,35.165055316214186,,,
155.0,35.29417926619283,35.05019551562052,,,
156.0,35.17777775437558,34.941926813093644,,,
157.0,35.06804372179725,34.840281364651794,,,
158.0,34.96500968501992,34.745289359193684,,,
159.0,34.86870617525234,34.656979009532336,,,
160.0,34.779161729302864,34.575376544015796,,,
161.0,34.69640288112335,34.50050619873734,,,
162.0,34.62045415394659,34.43239021033719,,,
163.0,34.55133805301956,34.37104880939828,,,
164.0,34.48907505893462,34.31650021443771,,,
165.0,34.43368362156065,34.268760626495805,,,
166.0,34.38518015457599,34.22784422432434,,,
167.0,34.3435790306047,34.19376316017549,,,
168.0,34.308892576957646,34.16652755619255,,,
169.0,34.28113107197964,34.146145501403616,,,
170.0,34.26030274200373,34.13262304931918,,,
171.0,34.24641375891362,34.12596421613419,,,
172.0,34.23946823831474,34.12617097953523,,,
173.0,34.23946823831474,34.13324327811316,,,
174.0,34.24641375891362,34.14717901138137,,,
175.0,34.26030274200373,34.16797404039956,,,
176.0,34.28113107197964,34.1956221890031,,,
177.0,34.308892576957646,34.23011524563732,,,
178.0,34.3435790306047,34.27144296579635,,,
179.0,34.38518015457599,34.319593075065754,,,
180.0,34.43368362156065,34.374551272768116,,,
181.0,34.48907505893462,34.43630123621028,,,
182.0,34.55133805301956,34.504824625531285,,,
183.0,34.62045415394658,34.58010108914934,,,
184.0,34.69640288112335,34.662108269806225,,,
185.0,34.779161729302864,34.750821811207516,,,
186.0,34.86870617525234,34.8462153652564,,,
187.0,34.96500968501992,34.948260599879134,,,
188.0,35.06804372179725,35.056927207439735,,,
189.0,35.17777775437559,35.172182913741366,,,
190.0,35.29417926619281,35.29399348761189,,,
191.0,35.41721376496884,35.42232275107057,,,
192.0,35.546844792926365,35.55713259007298,,,
193.0,35.683033937594146,35.698382965831,,,
194.0,35.82574084318941,35.84603192670437,,,
195.0,35.97492322257616,36.00003562066043,,,
196.0,36.130536869795776,36.16034830829825,,,
197.0,36.29253567316615,36.32692237643337,,,
198.0,36.46087162894564,36.49970835223892,,,
199.0,36.63549485555757,36.67865491793923,,,
200.0,36.81635360837119,36.863708926051245,,,
201.0,37.003394295034795,37.054815415169514,,,
202.0,37.19656149135627,37.251917626289746,,,
203.0,37.39579795772645,37.454957019666395,,,
204.0,37.601044656080475,37.663873292199085,,,
205.0,37.81224076739204,37.878604395342734,,,
206.0,38.02932370969537,38.099086553536075,,,
207.0,38.252229156629625,38.32525428314318,,,
208.0,38.4808910565002,38.55704041190218,,,
209.0,38.715241651851244,38.79437609887555,,,
210.0,38.95521149954361,39.03719085489608,,,
211.0,39.20072949133249,39.28541256350219,,,
212.0,39.451722874938184,39.538967502356755,,,
213.0,39.708117275604266,39.79778036514273,,,
214.0,39.96983671813638,40.06177428392927,,,
215.0,40.23680364941531,40.330870852001695,,,
216.0,40.50893896137771,40.60499014714844,,,
217.0,40.78616201445749,40.88405075539807,,,
218.0,41.06839066148106,41.1679697951994,,,
219.0,41.355541272009305,41.45666294203751,,,
220.0,41.64752875711913,41.75004445347826,,,
221.0,41.94426659461706,42.048027194633974,,,
222.0,42.24566685467774,42.35052266404268,,,
223.0,42.55164022589935,42.65744101995321,,,
224.0,42.862096041768545,42.968691107008375,,,
225.0,43.17694230752693,43.284180483318295,,,
226.0,43.49608572743097,43.60381544791582,,,
227.0,43.81943173239773,43.9275010685859,,,
228.0,44.146884508027505,44.25514121006063,,,
229.0,44.478347022995905,44.586638562571636,,,
230.0,44.81372105780617,44.92189467075126,,,
231.0,45.15290723389386,45.26080996287397,,,
232.0,45.49580504307471,45.60328378042944,,,
233.0,45.84231287732757,45.94921440801819,,,
234.0,46.19232805890285,46.29849910356141,,,
235.0,46.545746870748346,46.651034128815446,,,
236.0,46.90246458724267,47.006714780182335,,,
237.0,47.262375505227865,47.36543541980696,,,
238.0,47.62537297533137,47.72708950695165,,,
239.0,47.99134943356872,48.09156962963908,,,
240.0,48.36019643321688,48.45876753655377,,,
241.0,48.73180467694952,48.828574169192976,,,
242.0,49.10606404922402,49.200879694257246,,,
243.0,49.48286364891121,49.57557353627117,,,
244.0,49.862091822157694,49.95254441042449,,,
245.0,50.24363619547136,50.331680355623895,,,
246.0,50.627383709019945,50.71286876774571,,,
247.0,51.01322065013328,51.09599643307957,,,
248.0,51.401032686998626,51.48094956195299,,,
249.0,51.79070490253983,51.867613822527304,,,
250.0,52.18212182846958,52.25587437475432,,,
251.0,52.57516747950529,52.64561590448407,,,
252.0,52.96972538773791,53.03672265771335,,,
253.0,53.365678637143986,53.429078474964896,,,
254.0,53.76290989823032,53.82256682578695,,,
255.0,54.16130146280135,54.217070843363054,,,
256.0,54.56073527883844,54.61247335922173,,,
257.0,54.961092985481464,55.00865693803571,,,
258.0,55.36225594810148,55.405503912500535,,,
259.0,55.76410529345489,55.802896418281875,,,
260.0,56.16652194490803,56.200716429021554,,,
261.0,56.56938665772219,56.598845791391575,,,
262.0,56.97258005438847,56.99716626018591,,,
263.0,57.375982660001796,57.3955595334395,,,
264.0,57.779474937663956,57.79390728756428,,,
265.0,58.18293732390505,58.19209121249141,,,
266.0,58.586250264112564,58.58999304680968,,,
267.0,58.989294247958135,58.9874946128893,,,
268.0,59.391949844810945,59.38447785198097,,,
269.0,59.794097739127594,59.78082485927953,,,
270.0,60.195618765807986,60.1764179189419,,,
271.0,60.59639394550633,60.57113953904896,,,
272.0,60.99630451988749,60.96487248650084,,,
273.0,61.39523198681748,61.35749982183538,,,
274.0,61.79305813547827,61.74890493395945,,,
275.0,62.18966508139626,62.13897157478258,,,
276.0,62.58493530137387,62.52758389374294,,,
277.0,62.978751668314274,62.91462647221515,,,
278.0,63.37099748592874,63.29998435778985,,,
279.0,63.7615565233161,63.68354309841482,,,
280.0,64.15031304940467,64.0651887763874,,,
281.0,64.53715186724568,64.44480804218836,,,
282.0,64.92195834814876,64.82228814814681,,,
283.0,65.3046184656488,65.19751698192664,,,
284.0,65.68501882929455,65.57038309982396,,,
285.0,66.06304671824847,65.94077575986617,,,
286.0,66.4385901146886,66.30858495470257,,,
287.0,66.81153773700167,66.67370144427663,,,
288.0,67.18177907275835,67.0360167882707,,,
289.0,67.54920441146034,67.39542337831283,,,
290.0,67.91370487705014,67.75181446993675,,,
291.0,68.27517246017321,68.10508421428517,,,
292.0,68.63350005018357,68.45512768954711,,,
293.0,68.98858146688295,68.80184093211986,,,
